"AIQ","HCI","SD","BF","BFactions","D","EL","AGNT","AGNTconf"
 41.0,  0.3, 17.8, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,500,0.99
 41.0,  0.7, 16.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.005,500,64,512,0,1,2,1.0,200,0.0,0
 41.0,  0.8, 17.3, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.005,500,64,512,0,1,2,0.0,0
 41.1,  0.3, 17.7, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,500,0.95
 41.2,  0.4, 17.9, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,500,0.99
 41.2,  0.4, 18.4, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,500,0.99
 41.2,  0.7, 16.9, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.001,500,64,512,0,1,2,1.0,200,0.0,0
 41.3,  0.7, 16.8, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.001,500,64,512,0,1,2,0.0,0
 41.4,  0.4, 18.1, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,500,0.95
  4.2,  0.3,  6.0, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.01,4000,64,512,0,1,2,1.0,200,0.0,0
 42.3,  0.4, 18.9, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,500,0.99
 42.8,  0.4, 19.0, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.001,500,0.99
 42.8,  1.2, 28.2, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.005,0,64,512,0,1,2,1.0,200,0.0,0
  4.3,  0.1,  6.6, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,4000,0.99
 43.1,  0.4, 19.0, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,500,0.99
 43.9,  0.3, 17.1, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.01,500,0.95
  4.4,  0.1,  6.4, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,4000,0.99
 44.2,  0.4, 21.4, BF,5, 1.0, 1000, Freq,0.01,250
 44.3,  0.3, 17.5, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.001,500,0.95
 44.3,  1.1, 24.6, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.04,0,64,512,0,1,2,0.0,0
 44.6,  0.4, 21.3, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.01,250,0.99
 44.6,  0.4, 21.6, BF,5, 1.0, 1000, Freq,0.005,250
 44.7,  0.3, 16.7, BF,5, 1.0, 1000, Q_l,0.0,0.5,0.5,0.005,500,0.95
 44.8,  0.4, 21.7, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,250,0.99
 45.0,  0.4, 21.7, BF,5, 1.0, 1000, Freq,0.001,250
  4.5,  0.1,  6.9, BF,5, 1.0, 1000, Freq,0.001,4000
  4.5,  0.3,  5.8, BF,5, 1.0, 1000, DualDQ_l,0.0003,0.99,32,0.005,4000,64,512,0,1,2,1.0,200,0.0,0
  4.5,  0.3,  7.2, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.01,4000,64,512,0,1,2,0.0,0
 45.7,  0.4, 21.7, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,250,0.99
 45.8,  0.4, 18.1, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.01,500,0.8
 45.9,  1.1, 25.3, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.03,0,64,512,0,1,2,0.0,0
  4.6,  0.1,  6.6, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.005,4000,0.99
  4.6,  0.1,  6.7, BF,5, 1.0, 1000, Q_l,0.0,0.0,0.5,0.001,4000,0.95
  4.6,  0.1,  6.9, BF,5, 1.0, 1000, Freq,0.005,4000
  4.6,  0.1,  7.3, BF,5, 1.0, 1000, Freq,0.01,4000
 46.4,  0.4, 17.9, BF,5, 1.0, 1000, H_l,0.0,0.0,0.995,0.005,500,0.8
 46.5,  1.2, 26.5, BF,5, 1.0, 1000, DQ_l,0.0003,0.99,32,0.005,0,64,512,0,1,2,0.0,0
